employee_id,role,hours_biweekly,gross_pay,employee_benefits,net_pay,cluster
1001,Store Manager,70.19525925925926,1929.6678518518518,38.59362962962963,1528.296814814815,1
1002,Assistant Manager,74.9453164556962,1786.696329113924,35.733797468354425,1415.0637974683543,1
1003,Assistant Manager,70.26114285714286,1495.1562857142858,29.90285714285714,1184.1622857142856,1
1004,Bookseller,68.9073469387755,1185.8955102040816,23.717346938775513,939.229387755102,1
1005,Bookseller,66.11858695652174,1434.773152173913,28.695434782608697,1136.3401086956521,1
1006,Bookseller,68.60722222222222,1433.8905555555555,28.67925925925926,1135.6405555555557,1
1007,Bookseller,64.26058823529412,1393.169607843137,27.862745098039216,1103.3906862745098,1
1008,Bookseller,68.55794117647058,1295.7441176470588,25.914411764705882,1026.23,1
1009,Bookseller,68.62066666666666,1266.0508333333335,25.321,1002.7123333333333,1
1010,Seasonal Associate,39.58936305732484,651.6408917197452,0.0,529.1324840764331,2
1011,Seasonal Associate,39.5631847133758,657.1447133757962,0.0,533.601847133758,2
1012,Seasonal Associate,38.986114649681525,676.7991082802548,0.0,549.5611464968154,2
1013,Seasonal Associate,39.174076433121016,696.5152229299363,0.0,565.5696815286624,2
1014,Seasonal Associate,39.81063694267516,690.7150318471337,0.0,560.8608917197453,2
1015,Seasonal Associate,38.28891719745223,676.1826114649681,0.0,549.0602547770701,2
1016,Warehouse Clerk,61.902926829268296,1248.581707317073,24.970975609756096,988.8765853658538,1
1017,Warehouse Clerk,62.49536764705883,1206.7855147058822,24.13580882352941,955.7746323529412,1
1018,E‑Commerce Specialist,64.27201834862385,1692.2822018348625,33.845504587155965,1340.288256880734,1
1019,Store Manager,75.41745098039216,2426.1786274509805,48.52313725490196,1921.5339215686274,1
1020,Assistant Manager,75.67242424242424,1723.061212121212,34.461060606060606,1364.6651515151514,1
1021,Bookseller,67.74809523809525,1348.1864285714287,26.963333333333335,1067.7642857142857,1
1022,Bookseller,62.746305732484075,1251.7890445859873,25.035859872611464,991.4164968152867,1
1023,Bookseller,68.51517241379311,1438.818620689655,28.776206896551724,1139.5462068965517,1
1024,Bookseller,64.16299363057325,1150.4425477707007,23.008535031847135,911.1507643312103,1
1025,Bookseller,61.93581395348838,1175.541550387597,23.511007751937985,931.0283720930233,1
1026,Seasonal Associate,39.930382165605096,672.4275796178345,0.0,546.0117197452229,2
1027,Seasonal Associate,38.67031847133758,668.9966878980891,0.0,543.2256687898089,2
1028,Seasonal Associate,38.862866242038216,659.5029936305732,0.0,535.5166242038216,2
1029,Seasonal Associate,39.151210191082804,680.839617834395,0.0,552.8416560509554,2
1030,Seasonal Associate,39.52,699.8991082802548,0.0,568.3169426751592,2
1031,Warehouse Clerk,62.93720338983051,1181.960847457627,23.639237288135593,936.112627118644,1
1032,E‑Commerce Specialist,63.16294642857143,1756.5616964285714,35.131071428571424,1391.197232142857,1
1033,Store Manager,73.54766990291262,2321.899417475728,46.43864077669903,1838.9436893203886,1
1034,Assistant Manager,74.00390804597701,1951.482643678161,39.02965517241379,1545.5747126436781,1
1035,Bookseller,69.63508771929824,1203.9915789473685,24.080526315789474,953.5610526315791,1
1036,Bookseller,62.80220588235294,1180.6816911764706,23.61375,935.1000735294118,1
1037,Bookseller,66.38472222222222,1269.9391666666666,25.398333333333333,1005.7916666666666,1
1038,Bookseller,64.72240740740742,1364.9958333333332,27.299537037037037,1081.0776851851851,1
1039,Seasonal Associate,39.071592356687894,641.5557961783439,0.0,520.9434394904458,2
1040,Seasonal Associate,39.198343949044585,659.708025477707,0.0,535.682229299363,2
1041,Seasonal Associate,39.11496815286624,698.5933757961784,0.0,567.258025477707,2
1042,Seasonal Associate,38.70885350318471,663.0826114649682,0.0,538.4229936305733,2
1043,Warehouse Clerk,68.33739130434783,1476.771304347826,29.536521739130436,1169.6017391304347,1
1044,E‑Commerce Specialist,61.92675159235669,1701.747070063694,34.035095541401276,1347.7838853503185,1
1045,Seasonal Associate,39.60687898089172,644.4037579617834,0.0,523.2548407643312,2
1046,Seasonal Associate,39.27611464968153,631.5596178343949,0.0,512.8270700636944,2
1047,Seasonal Associate,39.26286624203822,632.5249044585987,0.0,513.6103821656051,2
1048,Seasonal Associate,39.0284076433121,651.7738853503184,0.0,529.2404458598726,2
1049,Seasonal Associate,39.171082802547765,675.3094267515924,0.0,548.3503821656051,2
1050,Seasonal Associate,39.744394904458595,667.7059235668789,0.0,542.1775796178345,2
1051,Warehouse Clerk,65.52606382978723,1186.0217021276596,23.72031914893617,939.3291489361702,1
1052,Warehouse Clerk,62.49325396825397,1314.2330952380953,26.284603174603177,1040.8721428571428,1
1053,Warehouse Clerk,63.09073770491803,1199.9861475409837,23.999426229508195,950.3894262295081,1
1054,Warehouse Clerk,64.0608547008547,1274.1706837606837,25.483846153846155,1009.1434188034187,1
1055,Seasonal Associate,47.345,845.5825,0.0,686.6125,0
1056,Seasonal Associate,43.905,774.4825,0.0,628.88,0
1057,Seasonal Associate,47.2675,803.075,0.0,652.0975,0
1058,Seasonal Associate,47.81,799.8633333333333,0.0,649.4899999999999,0
1059,Seasonal Associate,43.76,716.35,0.0,581.6733333333333,0
1060,Seasonal Associate,54.11666666666667,962.7366666666667,0.0,781.7433333333333,0
1061,Seasonal Associate,44.48,781.5133333333333,0.0,634.59,0
1062,Seasonal Associate,43.47,738.12,0.0,599.3575000000001,0
1063,Seasonal Associate,45.553333333333335,738.8733333333333,0.0,599.9633333333334,0
1064,Seasonal Associate,45.1475,764.3475000000001,0.0,620.645,0
1065,Seasonal Associate,42.74666666666667,751.0600000000001,0.0,609.86,0
1066,Seasonal Associate,49.58,829.4725,0.0,673.5275,0
1067,Seasonal Associate,45.135,783.0925,0.0,635.87,0
1068,Seasonal Associate,44.833333333333336,725.4033333333333,0.0,589.0300000000001,0
1069,Seasonal Associate,49.223333333333336,787.5733333333334,0.0,639.51,0
1070,Seasonal Associate,43.2875,720.3025,0.0,584.8825,0
1071,Seasonal Associate,44.330000000000005,763.8066666666667,0.0,620.2133333333333,0
1072,Seasonal Associate,42.6275,740.015,0.0,600.895,0
1073,Seasonal Associate,44.01333333333333,715.2166666666667,0.0,580.7533333333332,0
1074,Seasonal Associate,42.02,683.2433333333333,0.0,554.7966666666666,2
1075,Seasonal Associate,43.1175,700.23,0.0,568.5899999999999,0
1076,Seasonal Associate,29.25,507.1925,0.0,411.84000000000003,2
1077,Seasonal Associate,31.96666666666667,515.3033333333333,0.0,418.4266666666667,2
1078,Seasonal Associate,33.195,542.0775,0.0,440.1675,2
1079,Seasonal Associate,34.91,563.1,0.0,457.2366666666667,2
1080,Seasonal Associate,30.186666666666667,523.7366666666667,0.0,425.27666666666664,2
1081,Seasonal Associate,32.123333333333335,553.16,0.0,449.16333333333336,2
1082,Seasonal Associate,37.88,621.2333333333333,0.0,504.4433333333333,2
1083,Seasonal Associate,29.136666666666667,522.13,0.0,423.9666666666667,2
1084,Seasonal Associate,33.17666666666667,556.7066666666666,0.0,452.0466666666666,2
1085,Seasonal Associate,32.42,552.76,0.0,448.84,2
1086,Seasonal Associate,43.276666666666664,694.1566666666666,0.0,563.6533333333333,0
1087,Seasonal Associate,35.1275,609.815,0.0,495.17249999999996,2
1088,Seasonal Associate,36.53666666666667,593.3566666666667,0.0,481.8033333333333,2
1089,Seasonal Associate,36.589999999999996,629.7133333333334,0.0,511.32666666666665,2
1090,Seasonal Associate,40.666666666666664,658.8000000000001,0.0,534.9466666666667,2
1091,Seasonal Associate,32.917500000000004,568.8149999999999,0.0,461.8775,2
1092,Seasonal Associate,35.19,566.2075,0.0,459.765,2
1093,Seasonal Associate,35.72,599.7375,0.0,486.9875,2
1094,Seasonal Associate,32.28333333333333,554.3033333333334,0.0,450.0933333333333,2
1095,Seasonal Associate,32.836666666666666,543.4466666666666,0.0,441.28,2
1096,Seasonal Associate,33.449999999999996,544.9033333333333,0.0,442.4633333333333,2
1097,Seasonal Associate,40.1325,662.185,0.0,537.6949999999999,2
1098,Seasonal Associate,32.74666666666667,582.89,0.0,473.30333333333334,2
1099,Seasonal Associate,35.693333333333335,627.8466666666667,0.0,509.81333333333333,2
1100,Seasonal Associate,41.056666666666665,711.9266666666666,0.0,578.0833333333334,2
1101,Seasonal Associate,39.35333333333333,648.9366666666666,0.0,526.9333333333334,2
1102,Seasonal Associate,39.23666666666667,652.9,0.0,530.1566666666666,2
1103,Seasonal Associate,33.51333333333333,594.5266666666666,0.0,482.75333333333333,2
1104,Seasonal Associate,39.98,716.04,0.0,581.424,2
1105,Seasonal Associate,43.1975,722.2625,0.0,586.48,0
1106,Seasonal Associate,35.49,569.26,0.0,462.24,2
1107,Seasonal Associate,36.733333333333334,647.61,0.0,525.86,2
1108,Seasonal Associate,43.8975,790.155,0.0,641.605,0
1109,Seasonal Associate,42.4625,749.04,0.0,608.225,0
1110,Seasonal Associate,41.4125,708.9825,0.0,575.6975,2
1111,Seasonal Associate,38.586666666666666,647.1,0.0,525.4433333333333,2
1112,Seasonal Associate,43.195,726.105,0.0,589.605,0
1113,Seasonal Associate,42.973333333333336,692.3000000000001,0.0,562.15,0
1114,Seasonal Associate,45.942499999999995,748.8625,0.0,608.075,0
1115,Seasonal Associate,45.03666666666667,722.39,0.0,586.5833333333334,0
1116,Seasonal Associate,46.446666666666665,831.3966666666666,0.0,675.0933333333334,0
1117,Seasonal Associate,47.99333333333333,797.1666666666666,0.0,647.3033333333333,0
1118,Seasonal Associate,37.25333333333334,639.64,0.0,519.3866666666667,2
1119,Seasonal Associate,38.49,673.96,0.0,547.2566666666667,2
1120,Seasonal Associate,45.34,753.55,0.0,611.88,0
1121,Seasonal Associate,47.77333333333333,766.2866666666667,0.0,622.2266666666667,0
1122,Seasonal Associate,35.78666666666667,580.46,0.0,471.3333333333333,2
1123,Seasonal Associate,39.76333333333333,694.2666666666668,0.0,563.7466666666667,2
1124,Seasonal Associate,44.21,755.55,0.0,613.505,0
1125,Seasonal Associate,43.93333333333334,720.0666666666666,0.0,584.6899999999999,0
1126,Seasonal Associate,40.00666666666667,684.5133333333333,0.0,555.8266666666667,2
1127,Seasonal Associate,46.0,800.8633333333333,0.0,650.2966666666666,0
1128,Seasonal Associate,42.723333333333336,727.15,0.0,590.4466666666667,0
1129,Seasonal Associate,47.114,805.178,0.0,653.806,0
1130,Seasonal Associate,43.26333333333334,770.52,0.0,625.66,0
1131,Seasonal Associate,47.60333333333333,790.6933333333333,0.0,642.0433333333334,0
1132,Seasonal Associate,43.04,726.5166666666668,0.0,589.9266666666666,0
1133,Seasonal Associate,48.29,787.61,0.0,639.5450000000001,0
1134,Seasonal Associate,48.9925,875.985,0.0,711.3,0
1135,Seasonal Associate,49.426,875.336,0.0,710.7719999999999,0
1136,Seasonal Associate,47.78,828.985,0.0,673.1325,0
1137,Seasonal Associate,48.85,831.4275,0.0,675.12,0
1138,Seasonal Associate,44.01666666666667,738.1566666666668,0.0,599.3866666666667,0
1139,Seasonal Associate,45.85,796.875,0.0,647.06,0
1140,Seasonal Associate,43.89,730.77,0.0,593.385,0
1141,Seasonal Associate,44.97,792.8233333333334,0.0,643.77,0
1142,Seasonal Associate,42.550000000000004,761.2199999999999,0.0,618.1133333333333,0
1143,Seasonal Associate,44.40333333333333,733.5466666666666,0.0,595.64,0
1144,Seasonal Associate,48.276666666666664,820.2199999999999,0.0,666.02,0
1145,Seasonal Associate,47.474999999999994,837.46,0.0,680.02,0
1146,Seasonal Associate,48.96333333333333,807.8933333333333,0.0,656.0066666666667,0
1147,Seasonal Associate,51.03666666666667,903.35,0.0,733.52,0
1148,Seasonal Associate,46.1975,780.2750000000001,0.0,633.585,0
1149,Seasonal Associate,46.9,777.1333333333333,0.0,631.0300000000001,0
1150,Seasonal Associate,46.95666666666667,753.1833333333334,0.0,611.5833333333334,0
1151,Seasonal Associate,43.32,725.6066666666666,0.0,589.1866666666666,0
1152,Seasonal Associate,47.79,815.2966666666666,0.0,662.0166666666667,0
1153,Seasonal Associate,41.315,683.765,0.0,555.2149999999999,2
1154,Seasonal Associate,42.29,761.22,0.0,618.1099999999999,0
1155,Seasonal Associate,47.335,825.995,0.0,670.71,0
1156,Seasonal Associate,50.385000000000005,887.2825,0.0,720.4725,0
1157,Seasonal Associate,42.615,685.675,0.0,556.765,0
1158,Seasonal Associate,40.349999999999994,719.845,0.0,584.51,2
1159,Seasonal Associate,50.43,875.465,0.0,710.88,0
1160,Seasonal Associate,44.4875,726.0375,0.0,589.54,0
1161,Seasonal Associate,47.96666666666667,850.93,0.0,690.9566666666666,0
1162,Seasonal Associate,50.68666666666667,891.0733333333334,0.0,723.5500000000001,0
1163,Seasonal Associate,47.485,785.875,0.0,638.135,0
1164,Seasonal Associate,45.475,746.6975,0.0,606.3175,0
1165,Seasonal Associate,46.69,796.5350000000001,0.0,646.7850000000001,0
1166,Seasonal Associate,53.94,882.4566666666666,0.0,716.5533333333333,0
1167,Seasonal Associate,45.85,793.66,0.0,644.45,0
1168,Seasonal Associate,46.77333333333333,791.4033333333333,0.0,642.62,0
1169,Seasonal Associate,46.085,761.325,0.0,618.1975,0
1170,Seasonal Associate,41.13333333333333,658.9566666666666,0.0,535.0733333333334,2
1171,Seasonal Associate,45.394999999999996,781.7025,0.0,634.74,0
1172,Seasonal Associate,49.022000000000006,872.104,0.0,708.15,0
1173,Seasonal Associate,45.92666666666667,800.9633333333333,0.0,650.38,0
1174,Seasonal Associate,49.696666666666665,804.59,0.0,653.3233333333334,0
1175,Seasonal Associate,44.57,729.165,0.0,592.085,0
